essay,Environment,Population,evolline,Replicate,Growth
3,1,20,5,10,0.402919939
3,1,20,5,11,0.243039168
3,1,20,5,12,0.215085675
3,2,20,5,1,-0.192675737
3,2,20,5,2,-0.242002449
3,2,20,5,3,0.304030182
3,2,20,5,4,0.208611818
3,2,20,5,5,0.174952989
3,2,20,5,6,0.192675737
3,2,20,5,7,0.312134334
3,2,20,5,8,0.253786013
3,2,20,5,9,0.287176644
3,2,20,5,10,0.304719413
3,2,20,5,11,-0.192675737
3,2,20,5,12,0.257657961
3,3,20,5,1,0.398367573
3,3,20,5,2,0.310954119
3,3,20,5,3,0.160219963
3,3,20,5,4,0.377439404
3,3,20,5,5,0.310954119
3,3,20,5,6,-0.191634364
3,3,20,5,7,-0.112069986
3,3,20,5,8,0.19469064
3,3,20,5,9,-0.23975541
3,3,20,5,10,-0.127685424
3,3,20,5,11,-0.113648854
3,3,20,5,12,0.500002789
3,4,20,5,1,0.149225636
3,4,20,5,2,0.239887942
3,4,20,5,3,0.239887942
3,4,20,5,4,0.14656405
3,4,20,5,5,0.171919754
3,4,20,5,6,0.148013486
3,4,20,5,7,0.18675189
3,4,20,5,8,0.171919754
3,4,20,5,9,0.166187404
3,4,20,5,10,-0.191507718
3,4,20,5,11,0.149225636
3,4,20,5,12,0.097192698
3,5,20,5,1,0.318229979
3,5,20,5,2,-0.104742946
3,5,20,5,3,0.310636991
3,5,20,5,4,0.338408192
3,5,20,5,5,-0.002622878
3,5,20,5,6,0.296748643
3,5,20,5,7,0.372127889
3,5,20,5,8,0.310636991
3,5,20,5,9,0.205936902
3,5,20,5,10,0.215012916
3,5,20,5,11,0.291697236
3,5,20,5,12,0.411275575
3,6,20,5,1,0.194906329
3,6,20,5,2,0.194747892
3,6,20,5,3,0.193396328
3,6,20,5,4,-0.182319565
3,6,20,5,6,-0.118116006
3,6,20,5,7,0.209916548
3,6,20,5,8,0.187664702
3,6,20,5,9,0.096817738
3,6,20,5,10,-0.182319565
3,6,20,5,11,0.09195284
3,6,20,5,12,-0.182319565
3,7,20,5,1,0.189390002
3,7,20,5,2,0.110481774
3,7,20,5,3,-0.00800016
3,7,20,5,4,0.10397607
3,7,20,5,5,-0.025286729
3,7,20,5,6,0.063129627
3,7,20,5,7,-0.177748266
3,7,20,5,8,0.066945594
3,7,20,5,9,0.089184282
3,7,20,5,10,-0.177748266
3,7,20,5,11,0.219407131
3,7,20,5,12,-0.152461537
3,8,20,5,1,-0.181789938
3,8,20,5,2,0.122905668
3,8,20,5,3,-0.181789938
3,8,20,5,4,0.076383392
3,8,20,5,5,0.127595059
3,8,20,5,6,0.065863257
3,8,20,5,7,-0.117074925
3,8,20,5,8,-0.142479598
3,8,20,5,9,0.2101629
3,8,20,5,10,0.138278158
3,8,20,5,11,-0.181789938
3,8,20,5,12,0.140370974
3,1,21,6,1,0.362561177
3,1,21,6,2,0.298837316
3,1,21,6,3,-0.23215485
3,1,21,6,4,-0.23215485
3,1,21,6,5,0.368696371
3,1,21,6,6,-0.23215485
3,1,21,6,7,0.418986702
3,1,21,6,8,0.215011566
3,1,21,6,9,0.407025468
3,1,21,6,10,0.246831993
3,1,21,6,11,0.214755355
3,1,21,6,12,0.266760678
3,2,21,6,1,0.112077808
3,2,21,6,2,0.112624524
3,2,21,6,3,-0.241903062
3,2,21,6,4,-0.192532895
3,2,21,6,5,0.065561315
3,2,21,6,6,-0.241903062
3,2,21,6,7,-0.241903062
3,2,21,6,8,0.455017676
3,2,21,6,9,0.047063209
3,2,21,6,10,0.334037116
3,2,21,6,11,0.112624524
3,2,21,6,12,0.359391153
3,3,21,6,1,-0.083763729
3,3,21,6,2,-0.239498425
3,3,21,6,3,-0.111907229
3,3,21,6,4,0.276892146
3,3,21,6,5,-0.239498425
3,3,21,6,6,0.28114308
3,3,21,6,7,-0.191386794
3,3,21,6,8,-0.239498425
3,3,21,6,9,-0.191386794
3,3,21,6,10,0.368802425
3,3,21,6,11,0.093605032
3,3,21,6,12,-0.239498425
3,4,21,6,1,-0.191481123
3,4,21,6,2,0.189534335
3,4,21,6,3,0.225041141
3,4,21,6,4,0.149204913
3,4,21,6,5,0.0971792
3,4,21,6,6,0.208103115
3,4,21,6,7,-0.125318109
3,4,21,6,8,0.207424072
3,4,21,6,9,0.099498514
3,4,21,6,10,-0.191481123
3,4,21,6,12,0.253878974
3,5,21,6,1,0.229685875
3,5,21,6,2,-0.229685875
3,5,21,6,3,0.29538951
3,5,21,6,4,0.340316402
3,5,21,6,5,-0.229685875
3,5,21,6,6,0.360361677
3,5,21,6,7,0.263760414
3,5,21,6,8,0.027854629
3,5,21,6,9,0.340316402
3,5,21,6,10,0.248477625
3,5,21,6,11,0.209922701
3,5,21,6,12,-0.229685875
3,6,21,6,1,0.268555492
3,6,21,6,2,0.119603849
3,6,21,6,3,0.15045312
3,6,21,6,4,0.212698675
3,6,21,6,5,0.022829887
3,6,21,6,6,0.069085459
3,6,21,6,7,0.179957012
3,6,21,6,8,0.091915346
3,6,21,6,9,0.108113408
3,6,21,6,10,0
3,6,21,6,11,0.096773962
3,6,21,6,12,0.069085459
3,7,21,6,1,0.257765874
3,7,21,6,2,0.175386984
3,7,21,6,3,0.143843566
3,7,21,6,4,0.13789025
3,7,21,6,5,0.160627631
3,7,21,6,6,0.266020933
3,7,21,6,7,0.138891306
3,7,21,6,8,0.153650659
3,7,21,6,9,0.091215459
3,7,21,6,10,0.192246987
3,7,21,6,11,0.118065104
3,7,21,6,12,-0.181165138
3,8,21,6,1,-0.157268628
3,8,21,6,2,0.323491903
3,8,21,6,3,-0.157268628
3,8,21,6,4,0.161916699
3,8,21,6,5,0.123114986
3,8,21,6,6,-0.182112646
3,8,21,6,7,0.113307337
3,8,21,6,8,0.140605612
3,8,21,6,9,-0.182112646
3,8,21,6,10,0.155138431
3,8,21,6,11,-0.157268628
3,8,21,6,12,0.110527903
3,1,22,6,1,0.378845753
3,1,22,6,2,-0.184419306
3,1,22,6,3,-0.23215485
3,1,22,6,4,0.298837316
3,1,22,6,5,-0.23215485
3,1,22,6,6,0.169545874
3,1,22,6,7,0.214755355
3,1,22,6,8,0.493920196
3,1,22,6,9,0.316433067
3,1,22,6,10,0.388508412
3,1,22,6,11,0.447166417
3,1,22,6,12,0.218908489
3,2,22,6,1,0.112077808
3,2,22,6,2,0.112624524
3,2,22,6,3,-0.241903062
3,2,22,6,4,-0.192532895
3,2,22,6,5,0.065561315
3,2,22,6,6,-0.241903062
3,2,22,6,7,-0.241903062
3,2,22,6,8,0.455017676
3,2,22,6,9,0.047063209
3,2,22,6,10,0.334037116
3,2,22,6,11,0.112624524
3,2,22,6,12,0.359391153
3,3,22,6,1,0.304959957
3,3,22,6,2,0.252004826
3,3,22,6,3,0.239498425
3,3,22,6,4,0.282435032
3,3,22,6,5,0.111907229
3,3,22,6,6,0.158399794
3,3,22,6,7,0.442453891
3,3,22,6,8,0.310578532
3,3,22,6,9,0.111954098
3,3,22,6,10,0
3,3,22,6,11,0.0281435
3,3,22,6,12,0.111954098
3,4,22,6,1,0.149190915
3,4,22,6,2,0.125318109
3,4,22,6,3,0.070594494
3,4,22,6,4,0.146565082
3,4,22,6,5,0.205316123
3,4,22,6,6,0.112009277
3,4,22,6,7,-0.040810831
3,4,22,6,8,-0.013428483
3,4,22,6,9,-0.040810831
3,4,22,6,10,0.222933192
3,4,22,6,11,0.111889625
3,4,22,6,12,0.070594494
3,5,22,6,1,-0.229685875
3,5,22,6,2,0.178293605
3,5,22,6,3,0.178293605
3,5,22,6,4,-0.229685875
3,5,22,6,5,-0.229685875
3,5,22,6,6,0.09219651
3,5,22,6,7,0.104062432
3,5,22,6,8,-0.229685875
3,5,22,6,9,0.123825606
3,5,22,6,10,0.29538951
3,5,22,6,11,-0.229685875
3,5,22,6,12,0.123825606
3,6,22,6,1,0.111425171
3,6,22,6,2,-0.029232161
3,6,22,6,3,0.076505849
3,6,22,6,4,0.140932259
3,6,22,6,5,0.091915346
3,6,22,6,6,0.156122843
3,6,22,6,7,0.157475859
3,6,22,6,8,0.140932259
3,6,22,6,9,0.193258402
3,6,22,6,10,0.281119685
3,6,22,6,11,0.242186406
3,6,22,6,12,0.242186406
3,7,22,6,1,0.17676006
3,7,22,6,2,0.139801429
3,7,22,6,3,0.075109336
3,7,22,6,4,-0.027195359
3,7,22,6,5,0.155023735
3,7,22,6,6,0.090214403
3,7,22,6,7,0.022737381
3,7,22,6,8,-0.117064048
3,7,22,6,9,0.192246987
3,7,22,6,10,-0.181165138
3,7,22,6,11,0.154560782
3,7,22,6,12,0.152649603
3,8,22,6,1,-0.157268628
3,8,22,6,2,0.048220556
3,8,22,6,3,0.09199625
3,8,22,6,4,-0.182112646
3,8,22,6,5,-0.157268628
3,8,22,6,6,0.068619711
3,8,22,6,7,0.178502616
3,8,22,6,8,0.195796294
3,8,22,6,9,-0.157268628
3,8,22,6,10,0.023376538
3,8,22,6,11,-0.102773352
3,8,22,6,12,0.119371623
3,1,23,6,1,0.339288038
3,1,23,6,2,0.565636022
3,1,23,6,3,0
3,1,23,6,4,-0.23215485
3,1,23,6,5,0.215011566
3,1,23,6,6,0.362561177
3,1,23,6,7,0.180266172
3,1,23,6,8,0.21234281
3,1,23,6,9,-0.23215485
3,1,23,6,10,0.21234281
3,1,23,6,11,0.413905852
3,1,23,6,12,-0.23215485
3,2,23,6,1,0.434830325
3,2,23,6,2,-0.241903062
3,2,23,6,3,0.257493587
3,2,23,6,4,0.25809421
3,2,23,6,5,0.218433648
3,2,23,6,6,-0.241903062
3,2,23,6,7,-0.241903062
3,2,23,6,8,0.337799915
3,2,23,6,9,0.512939706
3,2,23,6,10,0.278507284
3,2,23,6,11,0.3334904
3,2,23,6,12,-0.241903062
3,3,23,6,1,0.281735646
3,3,23,6,2,0.252999581
3,3,23,6,3,0.28114308
3,3,23,6,4,0.093605032
3,3,23,6,5,0.065461532
3,3,23,6,6,-0.191386794
3,3,23,6,7,0.140097598
3,3,23,6,8,-0.239498425
3,3,23,6,9,-0.191386794
3,3,23,6,10,0.304959957
3,3,23,6,11,0.428406078
3,3,23,6,12,0.046492566
3,4,23,6,1,0
3,4,23,6,2,0.208103115
3,4,23,6,3,0.189534335
3,4,23,6,4,-0.191481123
3,4,23,6,5,0.146565082
3,4,23,6,6,0.189534335
3,4,23,6,7,0.207424072
3,4,23,6,8,0.149190915
3,4,23,6,9,-0.16612894
3,4,23,6,10,-0.191481123
3,4,23,6,11,0.032011263
3,4,23,6,12,0.122692276
3,5,23,6,1,0.296380421
3,5,23,6,2,0.229685875
3,5,23,6,3,-0.182068072
3,5,23,6,4,-0.229685875
3,5,23,6,5,0.296380421
3,5,23,6,6,0.268535528
3,5,23,6,7,0.378349983
3,5,23,6,8,0.259981066
3,5,23,6,9,0.296380421
3,5,23,6,10,0.360079576
3,5,23,6,11,0.178293605
3,5,23,6,12,-0.229685875
3,6,23,6,1,-0.118102372
3,6,23,6,2,0.227349883
3,6,23,6,3,0.179957012
3,6,23,6,4,0.17895273
3,6,23,6,5,0.210806283
3,6,23,6,6,0.17895273
3,6,23,6,7,0.141080721
3,6,23,6,8,0.242186406
3,6,23,6,9,0.140932259
3,6,23,6,10,0.096773962
3,6,23,6,11,0.052890592
3,6,23,6,12,0.091915346
3,7,23,6,1,0.194503881
3,7,23,6,2,0.160627631
3,7,23,6,3,-0.181165138
3,7,23,6,4,0.265205445
3,7,23,6,5,0.118065104
3,7,23,6,6,0.118065104
3,7,23,6,7,-0.181165138
3,7,23,6,8,0.177643877
3,7,23,6,9,0.056457913
3,7,23,6,10,-0.181165138
3,7,23,6,11,0.095327723
3,7,23,6,12,0.177643877
3,8,23,6,1,-0.182112646
3,8,23,6,2,0.220640312
3,8,23,6,3,-0.065958794
3,8,23,6,4,0.192979681
3,8,23,6,5,0.171801447
3,8,23,6,6,-0.182112646
3,8,23,6,7,0.172487863
3,8,23,6,8,0.065880196
3,8,23,6,9,-0.157268628
3,8,23,6,10,-0.117306171
3,8,23,6,11,0.178446862
3,8,23,6,12,0.334003404
3,1,25,7,1,-0.232398545
3,1,25,7,2,-0.232398545
3,1,25,7,3,-0.049436508
3,1,25,7,4,-0.184650848
3,1,25,7,5,-0.232398545
3,1,25,7,6,-0.107283727
3,1,25,7,7,0.184650848
3,1,25,7,8,0.320595282
3,1,25,7,9,0.108013822
3,1,25,7,10,-0.079353115
3,1,25,7,11,-0.232398545
3,1,25,7,12,0.110504655
3,2,25,7,1,0.250776793
3,2,25,7,2,0.1914989
3,2,25,7,3,0.186226229
3,2,25,7,4,-0.240061328
3,2,25,7,5,0.064550564
3,2,25,7,6,-0.240061328
3,2,25,7,7,0.028407199
3,2,25,7,8,-0.110349918
3,2,25,7,9,0.227023639
3,2,25,7,10,0.193343768
3,2,25,7,11,0.304611892
3,2,25,7,12,0.284456663
3,3,25,7,1,0.275524506
3,3,25,7,2,0.335465851
3,3,25,7,3,0.186543294
3,3,25,7,4,0.248748646
3,3,25,7,5,-0.111907229
3,3,25,7,6,-0.239498425
3,3,25,7,7,-0.239498425
3,3,25,7,8,0.140097598
3,3,25,7,9,-0.239498425
3,3,25,7,10,0.158399794
3,3,25,7,11,0.111907229
3,3,25,7,12,0.276892146
3,4,25,7,1,0.171790743
3,4,25,7,2,0.190337047
3,4,25,7,3,0.094383059
3,4,25,7,4,0.088089999
3,4,25,7,5,0.094383059
3,4,25,7,6,-0.046635028
3,4,25,7,7,0.143324564
3,4,25,7,8,0.190337047
3,4,25,7,9,0.147916728
3,4,25,7,10,0.179169603
3,4,25,7,11,0.102511665
3,4,25,7,12,0.073247767
3,5,25,7,1,0.315117681
3,5,25,7,2,-0.228970596
3,5,25,7,3,-0.228970596
3,5,25,7,4,-0.228970596
3,5,25,7,5,0.106332135
3,5,25,7,6,-0.228970596
3,5,25,7,7,0.171044215
3,5,25,7,8,-0.228970596
3,5,25,7,9,-0.228970596
3,5,25,7,10,-0.060147228
3,5,25,7,11,0.177533416
3,5,25,7,12,0.105036784
3,6,25,7,1,0.127873117
3,6,25,7,2,-0.182295995
3,6,25,7,3,0.132848329
3,6,25,7,4,0.119124357
3,6,25,7,5,0.119124357
3,6,25,7,6,-0.182295995
3,6,25,7,8,0.161750201
3,6,25,7,9,0.140361152
3,6,25,7,10,0.089192775
3,6,25,7,11,0.068796756
3,6,25,7,12,0.161750201
3,7,25,7,1,0.13839989
3,7,25,7,2,0.368438929
3,7,25,7,3,0.266609052
3,7,25,7,4,0.287519122
3,7,25,7,5,-0.064952609
3,7,25,7,6,0.178073301
3,7,25,7,7,-0.181438243
3,7,25,7,8,0.311882463
3,7,25,7,9,0.16098853
3,7,25,7,10,0.299202999
3,7,25,7,11,-0.156105356
3,7,25,7,12,0.22583219
3,8,25,7,1,0.187265816
3,8,25,7,2,0.140689873
3,8,25,7,3,-0.182390487
3,8,25,7,4,-0.157397262
3,8,25,7,5,0.193255288
3,8,25,7,6,0.162049692
3,8,25,7,7,-0.157397262
3,8,25,7,8,0.193255288
3,8,25,7,9,-0.182390487
3,8,25,7,10,-0.11743582
3,8,25,7,11,-0.157397262
3,8,25,7,12,0.131934028
3,1,26,7,1,0.291934575
3,1,26,7,2,0.062756958
3,1,26,7,3,-0.232398545
3,1,26,7,4,0.21258146
3,1,26,7,5,0.300245067
3,1,26,7,6,-0.184650848
3,1,26,7,7,0
3,1,26,7,8,0.221830386
3,1,26,7,9,0.305985119
3,1,26,7,10,0.219188494
3,1,26,7,11,0.247119106
3,1,26,7,12,-0.232398545
3,2,26,7,1,0.284456663
3,2,26,7,2,0.1914989
3,2,26,7,3,0.145874657
3,2,26,7,4,-0.240061328
3,2,26,7,5,0.160582103
3,2,26,7,6,0.186226229
3,2,26,7,7,-0.048562428
3,2,26,7,8,0.160582103
3,2,26,7,9,0.186226229
3,2,26,7,10,0.284456663
3,2,26,7,11,0.222369594
3,2,26,7,12,0.222369594
3,3,26,7,1,0.447019461
3,3,26,7,2,0.271972957
3,3,26,7,3,-0.239498425
3,3,26,7,4,-0.239498425
3,3,26,7,5,0.255556375
3,3,26,7,6,-0.191386794
3,3,26,7,7,0.281735646
3,3,26,7,8,-0.083763729
3,3,26,7,9,0.298450522
3,3,26,7,10,0.335465851
3,3,26,7,11,-0.111907229
3,3,26,7,12,0.309879146
3,4,26,7,1,0
3,4,26,7,2,-0.166030784
3,4,26,7,3,-0.070509044
3,4,26,7,4,-0.150590848
3,4,26,7,5,0.239278552
3,4,26,7,6,0.207949361
3,4,26,7,7,0.186632975
3,4,26,7,8,0.097121783
3,4,26,7,9,0.12638568
3,4,26,7,10,0.117353896
3,4,26,7,11,0.222118162
3,4,26,7,12,0.188729627
3,5,26,7,1,-0.107341837
3,5,26,7,2,-0.228970596
3,5,26,7,3,0.209383063
3,5,26,7,4,0.165788859
3,5,26,7,5,-0.228970596
3,5,26,7,6,-0.105036784
3,5,26,7,7,0.211347708
3,5,26,7,8,-0.105036784
3,5,26,7,9,-0.228970596
3,5,26,7,10,0.315117681
3,5,26,7,11,0.06144258
3,5,26,7,12,0.089049656
3,6,26,7,1,0.176837445
3,6,26,7,2,0.091549077
3,6,26,7,3,0.127873117
3,6,26,7,4,0.068796756
3,6,26,7,5,-0.15650418
3,6,26,7,6,0.250155213
3,6,26,7,7,-0.182295995
3,6,26,7,8,0.15035463
3,6,26,7,9,0.161750201
3,6,26,7,10,0.111459281
3,6,26,7,11,0.037839565
3,6,26,7,12,0.203685044
3,7,26,7,1,0.191834214
3,7,26,7,2,0.181438243
3,7,26,7,3,0.03799484
3,7,26,7,4,0.19289209
3,7,26,7,5,0.208747419
3,7,26,7,6,-0.181438243
3,7,26,7,7,0.154897249
3,7,26,7,8,0.083545928
3,7,26,7,9,0.26461035
3,7,26,7,10,0.068727139
3,7,26,7,11,0.140078461
3,7,26,7,12,0.16098853
3,8,26,7,1,-0.182390487
3,8,26,7,2,-0.182390487
3,8,26,7,3,-0.182390487
3,8,26,7,4,0
3,8,26,7,5,0.038590577
3,8,26,7,6,0.061966522
3,8,26,7,7,0.053480919
3,8,26,7,8,0.065971027
3,8,26,7,9,0.061966522
3,8,26,7,10,-0.182390487
3,8,26,7,11,-0.182390487
3,8,26,7,12,-0.182390487
3,1,28,7,1,0.108013822
3,1,28,7,2,-0.184650848
3,1,28,7,3,0.447696094
3,1,28,7,4,0.215297549
3,1,28,7,5,0.243228162
3,1,28,7,6,0.278054507
3,1,28,7,7,-0.014610163
3,1,28,7,8,-0.107283727
3,1,28,7,9,0.296173543
3,1,28,7,10,0.295155503
3,1,28,7,11,0.180471204
3,1,28,7,12,0.180471204
3,2,28,7,1,-0.240061328
3,2,28,7,2,0.355277014
3,2,28,7,3,-0.240061328
3,2,28,7,4,0.047469111
3,2,28,7,5,0.284456663
3,2,28,7,7,-0.081942719
3,2,28,7,8,-0.240061328
3,2,28,7,9,-0.240061328
3,2,28,7,10,0.284456663
3,2,28,7,11,-0.240061328
3,2,28,7,12,-0.1914989
3,3,28,7,1,0.255556375
3,3,28,7,2,0.20225608
3,3,28,7,3,-0.239498425
3,3,28,7,4,-0.239498425
3,3,28,7,5,0.307322351
3,3,28,7,6,0.335465851
3,3,28,7,7,0.467088439
3,3,28,7,8,-0.239498425
3,3,28,7,9,-0.239498425
3,3,28,7,10,-0.239498425
3,3,28,7,11,-0.191386794
3,3,28,7,12,0.219530294
3,4,28,7,1,0.20634194
3,4,28,7,2,0.235574479
3,4,28,7,3,0.189403056
3,4,28,7,4,0.149091901
3,4,28,7,5,0.222791592
3,4,28,7,6,0.252869295
3,4,28,7,7,0.140052738
3,4,28,7,8,0.12638568
3,4,28,7,9,0.166463032
3,4,28,7,10,0.203571858
3,4,28,7,11,0.073247767
3,4,28,7,12,0.181546446
3,5,28,7,1,-0.181775986
3,5,28,7,2,-0.228970596
3,5,28,7,3,0.238975996
3,5,28,7,4,0.315715198
3,5,28,7,5,0.237680644
3,5,28,7,6,0.318889533
3,5,28,7,7,0.428594958
3,5,28,7,8,0.264322665
3,5,28,7,9,0.294185027
3,5,28,7,10,-0.228970596
3,5,28,7,11,0.105036784
3,5,28,7,12,0.270825643
3,6,28,7,1,-0.043688133
3,6,28,7,3,0.192980474
3,6,28,7,4,0.134211601
3,6,28,7,5,0.12277935
3,6,28,7,6,0.107692105
3,6,28,7,7,-0.182295995
3,6,28,7,8,0.090033551
3,6,28,7,9,0.13899788
3,6,28,7,10,0.084790008
3,6,28,7,11,0.140361152
3,6,28,7,12,0.140513405
3,7,28,7,1,0.221178844
3,7,28,7,2,0.091315779
3,7,28,7,3,-0.038615535
3,7,28,7,4,0.095684907
3,7,28,7,5,0.19289209
3,7,28,7,6,-0.181438243
3,7,28,7,7,0.276258456
3,7,28,7,8,0.140078461
3,7,28,7,9,0.319838133
3,7,28,7,10,-0.181438243
3,7,28,7,11,0.208545164
3,7,28,7,12,0.133092336
3,8,28,7,1,-0.102815721
3,8,28,7,2,0.11581854
3,8,28,7,3,-0.182390487
3,8,28,7,4,0.103967072
3,8,28,7,5,0.123277092
3,8,28,7,6,-0.182390487
3,8,28,7,7,-0.182390487
3,8,28,7,8,0.195203152
3,8,28,7,9,-0.11743582
3,8,28,7,10,-0.182390487
3,8,28,7,11,0.040977802
3,8,28,7,12,0.195970305
3,1,29,8,1,0.293832471
3,1,29,8,2,0.245974251
3,1,29,8,3,0.265770948
3,1,29,8,4,0.297761453
3,1,29,8,5,0.297761453
3,1,29,8,6,0.318313572
3,1,29,8,7,0.290411694
3,1,29,8,8,0.274035774
3,1,29,8,9,0.151751698
3,1,29,8,10,0.270936522
3,1,29,8,11,-0.231426419
3,1,29,8,12,-0.10668385
3,2,29,8,1,0.402563891
3,2,29,8,2,-0.24257126
3,2,29,8,3,0.159992631
3,2,29,8,4,0.258513739
3,2,29,8,5,0.374761412
3,2,29,8,6,0.141787941
3,2,29,8,7,0.141895091
3,2,29,8,8,-0.24257126
3,2,29,8,9,0.334533597
3,2,29,8,10,0.175243791
3,2,29,8,11,0.359661779
3,2,29,8,12,0.229716076
3,3,29,8,1,-0.239648034
3,3,29,8,2,0.186659823
3,3,29,8,3,0.252162248
3,3,29,8,4,-0.239648034
3,3,29,8,5,0.028285138
3,3,29,8,6,0.111899975
3,3,29,8,7,0.50606754
3,3,29,8,8,0.111899975
3,3,29,8,9,0.349668956
3,3,29,8,10,0.434071304
3,3,29,8,11,-0.239648034
3,3,29,8,12,0.252162248
3,4,29,8,1,0.102553483
3,4,29,8,2,0.296540799
3,4,29,8,3,0
3,4,29,8,4,0.149130294
3,4,29,8,5,0.102553483
3,4,29,8,6,0.102553483
3,4,29,8,7,0.191374138
3,4,29,8,8,-0.040766088
3,4,29,8,9,0.171831729
3,4,29,8,10,0.171831729
3,4,29,8,11,0.149130294
3,4,29,8,12,0.073286244
3,5,29,8,1,-0.229777533
3,5,29,8,2,-0.182197337
3,5,29,8,3,0.178401752
3,5,29,8,4,0.13441124
3,5,29,8,5,0.105991657
3,5,29,8,6,0.229777533
3,5,29,8,7,0.240402897
3,5,29,8,8,-0.105991657
3,5,29,8,9,-0.229777533
3,5,29,8,10,0.335769189
3,5,29,8,11,0.244151659
3,5,29,8,12,0.267770222
3,6,29,8,1,0.038904401
3,6,29,8,2,0.171855921
3,6,29,8,3,-0.182421925
3,6,29,8,4,0.061641441
3,6,29,8,5,0.193497359
3,6,29,8,6,0.078893901
3,6,29,8,7,-0.182421925
3,6,29,8,8,0.029982613
3,6,29,8,9,0.030017787
3,6,29,8,10,-0.156632355
3,6,29,8,11,0.1555861
3,6,29,8,12,0.132849059
3,7,29,8,1,0.23797385
3,7,29,8,2,-0.181582631
3,7,29,8,3,0.321907081
3,7,29,8,4,0.068745683
3,7,29,8,5,0.06492927
3,7,29,8,6,0.014861042
3,7,29,8,7,0.161036382
3,7,29,8,8,0.140133826
3,7,29,8,9,-0.156177512
3,7,29,8,10,0.154994868
3,7,29,8,11,0.238395114
3,7,29,8,12,0.068745683
3,8,29,8,1,0.176419248
3,8,29,8,2,0.108516949
3,8,29,8,3,0.14056273
3,8,29,8,4,0.155061383
3,8,29,8,5,0.155195805
3,8,29,8,6,0.053062911
3,8,29,8,7,0.195026482
3,8,29,8,8,0.09197751
3,8,29,8,9,0.254227728
3,8,29,8,10,-0.182022201
3,8,29,8,11,0.064451457
3,8,29,8,12,0.133837939
3,1,30,8,1,0.315456597
3,1,30,8,3,-0.079628203
3,1,30,8,4,0.282827393
3,1,30,8,5,-0.062055154
3,1,30,8,6,0.266835626
3,1,30,8,7,-0.231910224
3,1,30,8,8,0.245201473
3,1,30,8,9,0.337627103
3,1,30,8,10,0.001048541
3,1,30,8,11,0.191192117
3,1,30,8,12,0.273117426
3,2,30,8,1,0.280013551
3,2,30,8,2,-0.24257126
3,2,30,8,3,0.313362251
3,2,30,8,4,0.047002352
3,2,30,8,5,0.113097428
3,2,30,8,6,0.113097428
3,2,30,8,7,0.278946005
3,2,30,8,8,0.333794518
3,2,30,8,9,0
3,2,30,8,10,-0.24257126
3,2,30,8,11,0.258513739
3,2,30,8,12,-0.112990279
3,3,30,8,1,0.396981809
3,3,30,8,2,0.186659823
3,3,30,8,3,-0.111977134
3,3,30,8,4,-0.239648034
3,3,30,8,5,-0.239648034
3,3,30,8,6,-0.239648034
3,3,30,8,7,-0.239648034
3,3,30,8,8,-0.239648034
3,3,30,8,9,-0.239648034
3,3,30,8,10,-0.239648034
3,3,30,8,11,0.339319991
3,3,30,8,12,0.227342857
3,4,30,8,1,0.125283661
3,4,30,8,2,0.171831729
3,4,30,8,3,0.186645546
3,4,30,8,4,-0.150608049
3,4,30,8,5,0.141213934
3,4,30,8,6,0.149130294
3,4,30,8,7,0.190380152
3,4,30,8,8,0.102553483
3,4,30,8,9,0.134676872
3,4,30,8,10,0.094363731
3,4,30,8,11,0.109177548
3,4,30,8,12,0.125254918
3,5,30,8,1,-0.07620568
3,5,30,8,2,0.296563861
3,5,30,8,3,0.23227101
3,5,30,8,4,0
3,5,30,8,5,0.244151659
3,5,30,8,6,0.105991657
3,5,30,8,7,-0.182197337
3,5,30,8,8,0.062001144
3,5,30,8,9,-0.229777533
3,5,30,8,10,-0.229777533
3,5,30,8,11,-0.229777533
3,5,30,8,12,0.138206825
3,6,30,8,1,0.038904401
3,6,30,8,2,0.068887014
3,6,30,8,3,0.040717942
3,6,30,8,4,-0.117763128
3,6,30,8,5,0.173132978
3,6,30,8,6,0.140500168
3,6,30,8,7,0.096490125
3,6,30,8,8,0.070700555
3,6,30,8,9,0.077773628
3,6,30,8,10,0.117763128
3,6,30,8,11,-0.182421925
3,6,30,8,12,0
3,7,30,8,1,0.153285119
3,7,30,8,2,-0.181582631
3,7,30,8,3,0.264768091
3,7,30,8,4,0.140133826
3,7,30,8,5,0.177967306
3,7,30,8,6,-0.156177512
3,7,30,8,7,0.068745683
3,7,30,8,8,0.19194111
3,7,30,8,9,-0.117521521
3,7,30,8,10,0.1711483
3,7,30,8,11,0.113185744
3,7,30,8,12,0.113185744
3,8,30,8,1,-0.157236592
3,8,30,8,2,0
3,8,30,8,3,0.090024345
3,8,30,8,4,0.02331103
3,8,30,8,5,0.014465951
3,8,30,8,6,0.169674665
3,8,30,8,7,0.195827859
3,8,30,8,8,-0.182022201
3,8,30,8,9,0.212158386
3,8,30,8,10,0.09197751
3,8,30,8,11,-0.10288747
3,8,30,8,12,-0.182022201
3,1,31,8,1,-0.231426419
3,1,31,8,2,0.246133896
3,1,31,8,3,0.297761453
3,1,31,8,4,0.317558151
3,1,31,8,5,0.297761453
3,1,31,8,6,0.242059627
3,1,31,8,7,-0.183727844
3,1,31,8,8,0.10668385
3,1,31,8,9,-0.014637943
3,1,31,8,10,0.286337425
3,1,31,8,11,0.32256408
3,1,31,8,12,0.269859576
